,a,c,h,k,n,s,t,z
4453,310993.0,1854331.0,476073.0,303537.0,1823914.0,835053.0,2052958.0,9973993.0
4454,338007.0,2010770.0,541430.0,288767.0,1672640.0,757190.0,1756856.0,10187753.0
4455,351065.0,2557886.0,561360.0,153014.0,1625466.0,754497.0,1354674.0,7587729.0
4456,380959.0,7946631.0,623464.0,62300.0,1066409.0,826595.0,1472562.0,3358983.0
4457,405498.0,3286169.0,634423.0,23820.0,1158641.0,953560.0,1332203.0,1199523.0
4458,402884.0,3855177.0,665273.0,8824.0,1690777.0,1180521.0,1270272.0,420803.0
4459,394734.0,4033414.0,590862.0,3850.0,1849198.0,1281240.0,1136049.0,199715.0
4460,361927.0,3112548.0,486715.0,2269.0,1923574.0,1200950.0,787777.0,117256.0
4461,290643.0,2084776.0,193314.0,2275.0,1222345.0,733053.0,387180.0,106773.0
4462,218184.0,883311.0,56481.0,6521.0,467837.0,239040.0,131735.0,120140.0
4463,159678.0,494852.0,12571.0,13737.0,94446.0,55536.0,48214.0,191487.0
4464,114990.0,243025.0,3774.0,31102.0,17857.0,16968.0,26886.0,598579.0
4465,86017.0,159384.0,1832.0,46358.0,5750.0,8709.0,30019.0,1605586.0
4466,74272.0,129771.0,1560.0,68059.0,2806.0,5321.0,57524.0,2566509.0
4467,80872.0,100274.0,1688.0,66811.0,1650.0,4092.0,66260.0,3257903.0
4468,93590.0,111478.0,4116.0,103581.0,1692.0,4589.0,84647.0,2472088.0
4469,116910.0,196460.0,17522.0,115471.0,5482.0,13203.0,123945.0,3284502.0
4470,139111.0,405078.0,43720.0,120157.0,31402.0,45679.0,379464.0,3913899.0
4471,159391.0,676114.0,105987.0,118541.0,194110.0,213145.0,588062.0,3702807.0
4472,178151.0,1026216.0,155099.0,125627.0,765095.0,477224.0,667488.0,3985682.0
4473,203770.0,1483888.0,224966.0,135143.0,1104195.0,766519.0,740804.0,3540428.0
4474,224503.0,1432477.0,208694.0,130607.0,1334881.0,569464.0,956878.0,2684783.0
4475,249675.0,1814776.0,221650.0,169490.0,1232713.0,564572.0,1253738.0,3676563.0
4476,276615.0,1985831.0,326797.0,266636.0,1567759.0,765932.0,1521566.0,6164096.0
4477,293753.0,2243101.0,428614.0,285423.0,1603098.0,736639.0,1710649.0,9194317.0
4478,313522.0,2177685.0,508018.0,303220.0,1460649.0,721595.0,1663375.0,9947596.0
4479,331832.0,2687868.0,545028.0,145601.0,1419430.0,670555.0,1370100.0,7475392.0
4480,368612.0,3121963.0,541582.0,60818.0,972525.0,853246.0,1580770.0,3410318.0
4481,400208.0,2937607.0,545719.0,24898.0,1016607.0,1022160.0,1575276.0,1201356.0
4482,405364.0,2956937.0,552336.0,9602.0,1498681.0,1185535.0,1472857.0,410427.0
4483,404145.0,2960535.0,474508.0,4421.0,2081871.0,1377961.0,1210739.0,187266.0
4484,353515.0,2384205.0,375661.0,2128.0,2022672.0,1205237.0,777756.0,114887.0
4485,285411.0,1535359.0,163357.0,2658.0,1478291.0,593974.0,264714.0,91140.0
4486,231287.0,941190.0,52796.0,7799.0,595978.0,217364.0,123982.0,106848.0
4487,160572.0,467340.0,11813.0,15551.0,98327.0,81900.0,43077.0,175698.0
4488,116633.0,226263.0,3905.0,31664.0,24258.0,21222.0,26322.0,541407.0
4489,90615.0,134490.0,2132.0,49004.0,7056.0,8724.0,29694.0,1521531.0
4490,76656.0,152322.0,1606.0,66226.0,3221.0,5888.0,71416.0,2506827.0
4491,86296.0,118507.0,2993.0,70408.0,2783.0,6164.0,73814.0,3738741.0
4492,95221.0,73824.0,4905.0,105556.0,3092.0,6114.0,90827.0,3348056.0
4493,118323.0,111444.0,17244.0,118401.0,8458.0,14800.0,139653.0,3295077.0
4494,150291.0,320298.0,60376.0,135860.0,48249.0,62672.0,464735.0,3870208.0
4495,168487.0,641679.0,132652.0,136264.0,262551.0,249112.0,604254.0,4026505.0
4496,184400.0,958310.0,172974.0,131914.0,918162.0,538987.0,673166.0,4223614.0
4497,198454.0,1255973.0,325899.0,103986.0,1167615.0,706501.0,699185.0,3630161.0
4498,227187.0,1644152.0,254999.0,158255.0,1533958.0,659036.0,993137.0,3195308.0
4499,252553.0,1529773.0,245996.0,198665.0,1311526.0,616899.0,1301629.0,4274286.0
4500,273055.0,1373945.0,318147.0,240941.0,1630224.0,847608.0,1547309.0,7343967.0
4501,286162.0,1889666.0,427468.0,226006.0,1709269.0,754162.0,1730955.0,10973360.0
4502,308727.0,2292431.0,472691.0,225135.0,1690540.0,712173.0,1564766.0,10590049.0
4503,331711.0,2527214.0,518330.0,134102.0,1474129.0,727376.0,1356457.0,7460478.0
4504,368559.0,2471046.0,587779.0,56754.0,1017645.0,828551.0,1614238.0,3460668.0
4505,406130.0,2518370.0,629746.0,26955.0,1065539.0,1001420.0,1898798.0,1347255.0
4506,401995.0,2810513.0,600369.0,10186.0,1510915.0,1116111.0,2042815.0,438979.0
4507,391443.0,3411928.0,518341.0,5032.0,2621273.0,1155441.0,1499359.0,208019.0
4508,358864.0,2160751.0,370718.0,2902.0,2943711.0,1177115.0,774149.0,130659.0
4509,334992.0,1535674.0,186309.0,3014.0,1563052.0,641190.0,365775.0,110667.0
4510,222331.0,797069.0,53516.0,6277.0,488263.0,201070.0,116782.0,103110.0
4511,166438.0,456225.0,15186.0,21864.0,112336.0,51424.0,48168.0,213815.0
4512,122349.0,224127.0,3480.0,31142.0,26267.0,16362.0,26571.0,593218.0
4513,89733.0,167710.0,1869.0,56795.0,6273.0,8454.0,29552.0,1573128.0
4514,73746.0,99460.0,1715.0,65280.0,3317.0,6313.0,65234.0,2444653.0
4515,79377.0,71938.0,1762.0,59705.0,1969.0,4746.0,75450.0,3119865.0
4516,94743.0,68903.0,4506.0,99937.0,2086.0,4840.0,96683.0,2251198.0
4517,114599.0,73186.0,16680.0,103855.0,5892.0,12124.0,153185.0,3046781.0
4518,135002.0,190474.0,43049.0,115514.0,30872.0,44258.0,425193.0,3375142.0
4519,156752.0,530675.0,107642.0,122031.0,204491.0,225385.0,633316.0,3344681.0
4520,176925.0,822615.0,147236.0,114087.0,788705.0,478028.0,682106.0,3658913.0
4521,188495.0,1135543.0,202646.0,98539.0,1090439.0,739296.0,672546.0,3071329.0
4522,214509.0,1326624.0,225405.0,113942.0,1450903.0,643972.0,906527.0,2622924.0
4523,235557.0,1463531.0,215712.0,148871.0,1256402.0,566077.0,1113856.0,3554874.0
4524,241738.0,1477768.0,272220.0,187034.0,1608981.0,787582.0,1384445.0,5530063.0
4525,240393.0,2039357.0,384118.0,176591.0,1642747.0,764933.0,1694726.0,7954109.0
4526,244430.0,2251168.0,397452.0,212757.0,1502821.0,692105.0,1557447.0,8689912.0
4527,249332.0,2273026.0,381025.0,131204.0,1374162.0,648142.0,1347662.0,6661088.0
4528,264246.0,2849334.0,473148.0,58752.0,961024.0,731592.0,1499911.0,3276078.0
4529,286065.0,2708184.0,450649.0,22336.0,990964.0,834438.0,1588233.0,1253738.0
4530,285275.0,2288590.0,445006.0,9214.0,1318686.0,901590.0,1473152.0,424568.0
4531,286455.0,2241313.0,414412.0,3685.0,1867097.0,1064203.0,1026091.0,190442.0
4532,281455.0,1921146.0,347977.0,2517.0,1970239.0,923068.0,718748.0,118490.0
4533,257520.0,1384772.0,156053.0,4345.0,1283497.0,596768.0,312890.0,97758.0
4534,226616.0,711439.0,51492.0,8143.0,573196.0,221130.0,113615.0,105709.0
4535,169424.0,299239.0,15908.0,14223.0,118120.0,60555.0,46308.0,171784.0
4536,126581.0,157809.0,4531.0,27258.0,22170.0,26964.0,27628.0,530187.0
4537,93132.0,131233.0,2364.0,46911.0,7131.0,9421.0,28206.0,1496764.0
4538,75762.0,98761.0,1415.0,55657.0,5024.0,4990.0,59454.0,2334736.0
4539,71709.0,97446.0,1633.0,49919.0,1831.0,3817.0,66463.0,3016994.0
4540,77272.0,87548.0,3998.0,76039.0,1832.0,4352.0,91305.0,2099225.0
4541,94208.0,115654.0,14531.0,93714.0,5926.0,14767.0,145130.0,2813292.0
4542,124170.0,232369.0,40775.0,101661.0,34904.0,62947.0,393779.0,3326859.0
4543,156831.0,523606.0,90547.0,107230.0,185623.0,261993.0,507968.0,3222580.0
4544,174655.0,845073.0,137974.0,112948.0,697121.0,494463.0,519247.0,3265157.0
4545,196131.0,1108802.0,167977.0,110028.0,964676.0,626709.0,375757.0,2655676.0
4546,236146.0,1244753.0,211223.0,131353.0,1190711.0,518364.0,493306.0,1997857.0
4547,264696.0,1376440.0,210455.0,147473.0,1032225.0,503885.0,662076.0,2574031.0
4548,263277.0,1158390.0,239537.0,143638.0,1340387.0,580265.0,781791.0,3827959.0
4549,273733.0,1252423.0,268515.0,145856.0,1232764.0,500538.0,941855.0,5909639.0
4550,276717.0,1415954.0,245916.0,127182.0,998964.0,418433.0,883747.0,7011586.0
4551,281347.0,1192999.0,234932.0,77995.0,793334.0,360040.0,725739.0,6471615.0
4552,294958.0,1201664.0,255691.0,41175.0,602475.0,387572.0,837303.0,3529740.0
4553,310945.0,1302466.0,250981.0,18321.0,593708.0,445047.0,913793.0,1455698.0
4554,322922.0,1075573.0,247988.0,7727.0,804467.0,660764.0,888895.0,543759.0
4555,322600.0,1008981.0,272957.0,3457.0,1503822.0,869589.0,826641.0,228332.0
4556,318080.0,1158525.0,244093.0,2491.0,1607801.0,1148809.0,694304.0,110805.0
4557,287720.0,1035867.0,127249.0,2241.0,1670379.0,585559.0,389239.0,80022.0
4558,241147.0,756410.0,52451.0,4421.0,1054486.0,277844.0,139665.0,84146.0
4559,183036.0,401019.0,18112.0,11008.0,312668.0,90834.0,57220.0,157016.0
4560,138235.0,219211.0,6491.0,21716.0,73767.0,24689.0,41649.0,399790.0
4561,101701.0,145550.0,3842.0,37713.0,24259.0,10157.0,25722.0,980876.0
4562,80078.0,138152.0,1664.0,53982.0,6068.0,4614.0,31287.0,2033044.0
4563,81813.0,134675.0,1795.0,67364.0,2297.0,3276.0,46187.0,2692687.0
4564,81296.0,87736.0,2415.0,89511.0,2056.0,4859.0,75569.0,2473548.0
4565,97593.0,132258.0,6753.0,101433.0,3015.0,8461.0,115746.0,2974429.0
4566,127096.0,179034.0,22486.0,131982.0,13908.0,18046.0,242493.0,3403903.0
4567,162652.0,224292.0,59708.0,137908.0,70578.0,60913.0,421400.0,3729979.0
4568,194945.0,358935.0,110364.0,117267.0,240445.0,136058.0,701225.0,3684885.0
4569,234890.0,681039.0,183615.0,108350.0,509874.0,716379.0,877493.0,3266953.0
4570,271689.0,1144676.0,286180.0,121572.0,722202.0,347942.0,940912.0,3099924.0
4571,276651.0,1034762.0,253745.0,135840.0,729443.0,305821.0,969627.0,3739185.0
4572,280180.0,1119616.0,269685.0,164576.0,843349.0,327355.0,1185978.0,5615594.0
4573,297189.0,1186558.0,347279.0,187002.0,947455.0,398453.0,1264878.0,7782856.0
4574,293144.0,1239199.0,341255.0,172272.0,913322.0,389674.0,1150994.0,9913391.0
4575,306200.0,1511249.0,382507.0,101332.0,982357.0,448924.0,1011092.0,9292607.0
4576,340997.0,1787454.0,493235.0,60057.0,966450.0,562704.0,967377.0,5602302.0
4577,366664.0,1874529.0,526832.0,23803.0,966622.0,584326.0,1037286.0,2434321.0
4578,366689.0,2112310.0,541640.0,10341.0,1340472.0,767923.0,1004021.0,864556.0
4579,359039.0,1684659.0,435795.0,4783.0,1682908.0,1917908.0,971424.0,336586.0
4580,337486.0,1369830.0,391530.0,3272.0,1751089.0,2125595.0,917847.0,157545.0
4581,287838.0,1334892.0,245638.0,3440.0,1978343.0,904532.0,628265.0,95736.0
4582,228052.0,911383.0,100155.0,5205.0,1014666.0,660851.0,250319.0,101193.0
4583,169742.0,373478.0,27754.0,10025.0,432009.0,220973.0,109605.0,174893.0
4584,129111.0,218437.0,11067.0,22034.0,130494.0,54080.0,63007.0,436072.0
4585,95884.0,156526.0,6358.0,34374.0,35864.0,16139.0,45035.0,1103042.0
4586,82678.0,113358.0,2161.0,63263.0,14622.0,7132.0,52954.0,2432527.0
4587,82158.0,103810.0,2166.0,86897.0,7548.0,4448.0,60895.0,3419309.0
4588,91272.0,78382.0,4342.0,95986.0,6017.0,4328.0,84259.0,3601767.0
4589,110709.0,95025.0,13097.0,120852.0,10919.0,6828.0,144632.0,5380933.0
4590,129515.0,152688.0,41435.0,150208.0,24235.0,17170.0,282800.0,5902559.0
4591,153554.0,757868.0,97751.0,156768.0,121895.0,70496.0,539172.0,5781462.0
4592,179865.0,2073544.0,162248.0,152931.0,369610.0,194307.0,951785.0,5445161.0
4593,192798.0,878885.0,256568.0,137962.0,722873.0,390334.0,1461350.0,5148560.0
4594,222974.0,1101395.0,334312.0,194678.0,1194648.0,499250.0,1760869.0,4291730.0
4595,253562.0,1217848.0,355574.0,289615.0,1343172.0,599152.0,1911902.0,6179325.0
4596,263848.0,1123697.0,426394.0,365555.0,1591041.0,556990.0,2059696.0,9277300.0
4597,280106.0,1143438.0,632702.0,319633.0,1625733.0,566870.0,2198338.0,12489820.0
4598,292217.0,1356070.0,496088.0,289845.0,1592057.0,603615.0,1955086.0,14641077.0
4599,328595.0,1691287.0,562507.0,164021.0,1568102.0,704006.0,1644959.0,11482656.0
4600,376242.0,2139445.0,689719.0,77229.0,1691113.0,875814.0,1525898.0,5955433.0
4601,410166.0,2283369.0,650747.0,32913.0,1917380.0,999121.0,1735220.0,2049375.0
4602,411565.0,2346457.0,771836.0,12853.0,2163905.0,1125348.0,1757098.0,743478.0
4603,398266.0,2333702.0,718706.0,6028.0,2930398.0,1200484.0,1626315.0,349146.0
4604,352098.0,2188964.0,549494.0,3821.0,3076355.0,1075527.0,1120931.0,171898.0
4605,293554.0,1417348.0,286870.0,3951.0,1979670.0,742982.0,689446.0,121695.0
4606,229814.0,790991.0,110760.0,9127.0,786356.0,309502.0,309675.0,157711.0
4607,167650.0,382724.0,36827.0,19950.0,192924.0,99109.0,111511.0,297046.0
4608,126053.0,185903.0,6394.0,38234.0,45141.0,28257.0,46475.0,955133.0
4609,91675.0,119873.0,2575.0,55249.0,17480.0,11974.0,34498.0,2447536.0
4610,78046.0,102962.0,1529.0,76228.0,8371.0,5347.0,63067.0,3912396.0
4611,82645.0,93711.0,1878.0,76877.0,7108.0,4448.0,67710.0,4778122.0
4612,97616.0,92410.0,4836.0,111310.0,6382.0,5538.0,79871.0,3619356.0
4613,118206.0,125260.0,19573.0,127758.0,12526.0,12869.0,95477.0,4532100.0
4614,141666.0,224350.0,59838.0,152190.0,53444.0,68421.0,276758.0,5164452.0
4615,164959.0,480273.0,138694.0,156784.0,259801.0,209402.0,542900.0,4929933.0
4616,186277.0,934717.0,190144.0,150694.0,976319.0,469933.0,715206.0,5408050.0
4617,202098.0,1460491.0,248709.0,136306.0,1484436.0,726944.0,929703.0,4622616.0
4618,232696.0,1503177.0,241090.0,153227.0,1975317.0,672613.0,998420.0,3462294.0
4619,258161.0,1704734.0,266905.0,203828.0,1718666.0,711327.0,1393191.0,4379191.0
4620,264448.0,1858929.0,323537.0,247601.0,2646082.0,907209.0,1748440.0,7081356.0
4621,278270.0,2349262.0,415437.0,295362.0,2652918.0,932430.0,2025325.0,9905702.0
4622,288554.0,2519393.0,462413.0,271811.0,2291684.0,848362.0,1810824.0,10879501.0
4623,317696.0,2631308.0,505498.0,169307.0,2146167.0,802049.0,1629204.0,8539365.0
4624,368832.0,2949985.0,624002.0,87259.0,1701043.0,872117.0,1510326.0,4155247.0
4625,398136.0,3238644.0,642835.0,32245.0,1725396.0,972594.0,1748300.0,1401853.0
4626,404844.0,3745444.0,688310.0,13024.0,2488563.0,1091313.0,1982659.0,515228.0
4627,404577.0,3720998.0,665801.0,5440.0,2517526.0,1275103.0,1737729.0,249563.0
4628,364553.0,3244389.0,511393.0,3309.0,2544047.0,1362820.0,1120893.0,150322.0
4629,294241.0,2061969.0,213809.0,3942.0,1805096.0,737698.0,772382.0,126317.0
4630,225740.0,1053360.0,63836.0,8657.0,664959.0,235403.0,449129.0,128845.0
4631,164070.0,549271.0,15301.0,17862.0,208490.0,60975.0,132803.0,219466.0
4632,117008.0,254340.0,5282.0,36890.0,42075.0,20394.0,56381.0,711124.0
4633,89339.0,195897.0,2402.0,56786.0,12801.0,8881.0,47975.0,1900991.0
4634,75448.0,123111.0,1866.0,71291.0,6715.0,5074.0,83082.0,3006913.0
4635,84736.0,123433.0,2657.0,73743.0,16064.0,4290.0,82995.0,3791562.0
4636,96584.0,104854.0,5920.0,108724.0,6492.0,5088.0,94633.0,2916606.0
4637,115766.0,148807.0,29995.0,137102.0,11627.0,14340.0,113623.0,3612103.0
4638,139321.0,246116.0,55528.0,132743.0,43790.0,43099.0,355830.0,4155111.0
4639,166740.0,604260.0,127032.0,132012.0,243839.0,222790.0,619917.0,4013111.0
4640,181760.0,1103417.0,186638.0,132711.0,987759.0,474652.0,822946.0,4178894.0
4641,201886.0,1480079.0,235801.0,118551.0,1297357.0,714807.0,1058189.0,3810748.0
4642,237583.0,1701781.0,261011.0,141622.0,1820668.0,676993.0,1100750.0,3361739.0
4643,255871.0,1595325.0,239998.0,177365.0,1424554.0,658670.0,1439365.0,5053682.0
4644,277387.0,1550492.0,299855.0,235019.0,2658183.0,821283.0,1779791.0,7074598.0
4645,296103.0,1804303.0,353759.0,222751.0,2245206.0,848386.0,1943533.0,9727224.0
4646,310685.0,1898273.0,409275.0,309876.0,1949249.0,716119.0,1882635.0,10664337.0
4647,337302.0,2463758.0,409894.0,156812.0,1848128.0,707441.0,1732650.0,7966734.0
4648,373781.0,2651540.0,518075.0,81803.0,1177252.0,797627.0,1622182.0,3657913.0
4649,405542.0,2957443.0,538737.0,29987.0,1277684.0,841596.0,1911105.0,1328171.0
4650,414504.0,3031266.0,569120.0,13305.0,2066619.0,946363.0,1960412.0,506300.0
4651,404541.0,2993920.0,544384.0,5677.0,1855509.0,1090783.0,1650147.0,234398.0
4652,368107.0,2578333.0,414866.0,3639.0,2027614.0,907883.0,1317758.0,133686.0
4653,305905.0,1983601.0,340596.0,4102.0,1562769.0,607879.0,834501.0,98466.0
4654,227086.0,998000.0,56482.0,7656.0,608269.0,220243.0,318417.0,118308.0
4655,163322.0,513246.0,14577.0,14606.0,167249.0,60537.0,116834.0,197205.0
4656,134017.0,254689.0,4406.0,31407.0,33487.0,23109.0,54952.0,659394.0
4657,88672.0,212463.0,2124.0,49291.0,14338.0,9139.0,64125.0,1982064.0
4658,75642.0,171784.0,1326.0,69969.0,3315.0,5306.0,107018.0,3371196.0
4659,84449.0,100699.0,2062.0,72722.0,2348.0,4176.0,93992.0,3423552.0
4660,96003.0,89664.0,4430.0,123242.0,3069.0,4099.0,103605.0,2685902.0
4661,118159.0,117105.0,15571.0,143867.0,6060.0,10612.0,116276.0,3525736.0
4662,139349.0,217871.0,44029.0,156299.0,31439.0,41433.0,324091.0,4118085.0
4663,212020.0,465198.0,105960.0,140780.0,204233.0,204522.0,668293.0,4127806.0
4664,242897.0,789080.0,139490.0,137438.0,841846.0,425992.0,780712.0,4379895.0
4665,294773.0,1194115.0,174915.0,118617.0,1248676.0,642038.0,992273.0,3772164.0
4666,334033.0,1379971.0,183513.0,135939.0,1749777.0,560298.0,948386.0,2859236.0
4667,361533.0,1462095.0,225827.0,211983.0,1581020.0,594917.0,1347823.0,3549728.0
4668,369558.0,1528784.0,241073.0,214443.0,1903388.0,770899.0,1566552.0,5822276.0
4669,382623.0,1768068.0,300347.0,205978.0,1981040.0,725668.0,1705447.0,8169417.0
4670,388736.0,1902122.0,342383.0,193323.0,1908944.0,639886.0,1745958.0,8960144.0
4671,416502.0,2190043.0,377866.0,128717.0,1708379.0,632676.0,1596103.0,7009176.0
4672,460344.0,2246184.0,464172.0,63462.0,1559074.0,738601.0,1485772.0,3628939.0
4673,511147.0,2439706.0,499350.0,27582.0,1537473.0,877678.0,1644396.0,1278789.0
4674,509016.0,2959034.0,565189.0,14136.0,1858213.0,913967.0,1946540.0,464462.0
4675,497723.0,2676252.0,455040.0,4843.0,2156970.0,956904.0,1906543.0,223681.0
4676,461968.0,2324007.0,361760.0,2244.0,1997982.0,973576.0,1337020.0,123383.0
4677,399580.0,1668515.0,190971.0,2853.0,1454549.0,639293.0,916530.0,102769.0
4678,332321.0,805712.0,60140.0,5817.0,547877.0,227673.0,478806.0,122901.0
4679,269673.0,390663.0,15310.0,13278.0,111253.0,65792.0,142149.0,208299.0
4680,227585.0,251694.0,4741.0,28756.0,22382.0,20840.0,62947.0,653504.0
4681,198327.0,182645.0,2401.0,49409.0,6844.0,8736.0,50547.0,1804121.0
4682,186784.0,146421.0,2043.0,72486.0,4285.0,4837.0,81079.0,2732561.0
4683,187619.0,145547.0,2242.0,69622.0,2474.0,3756.0,78279.0,3323498.0
4684,109854.0,97686.0,5469.0,101923.0,3648.0,4613.0,90235.0,2537399.0
4685,117311.0,160584.0,18073.0,118884.0,8054.0,11760.0,118167.0,3433764.0
4686,140104.0,237472.0,54873.0,132333.0,42124.0,47038.0,327734.0,3857615.0
4687,158761.0,528488.0,118545.0,117502.0,239179.0,213295.0,597763.0,3684174.0
4688,177306.0,761468.0,167488.0,118431.0,1246571.0,450664.0,729521.0,3891329.0
4689,189367.0,1389780.0,193071.0,108940.0,1193996.0,709274.0,891249.0,3235055.0
4690,213603.0,1412064.0,206265.0,120512.0,1522483.0,603727.0,856216.0,2570128.0
4691,233024.0,1526573.0,217827.0,155076.0,1281261.0,545994.0,1178357.0,3311868.0
4692,236761.0,1422712.0,250741.0,198572.0,1721437.0,729436.0,1415456.0,5175258.0
4693,238968.0,1790880.0,316457.0,264519.0,1768388.0,686233.0,1593696.0,7605492.0
4694,235309.0,1979712.0,335390.0,229523.0,1500819.0,589738.0,1666961.0,9057675.0
4695,248934.0,2591799.0,347153.0,153019.0,1285394.0,565369.0,1489041.0,7021134.0
4696,264421.0,2973830.0,401682.0,76807.0,1055222.0,618445.0,1486434.0,3596637.0
4697,281472.0,2915818.0,392089.0,33399.0,1145377.0,778862.0,1803237.0,1390982.0
4698,304553.0,3242467.0,441767.0,12349.0,1582484.0,918228.0,28294903.0,532886.0
4699,314580.0,6081628.0,408942.0,5501.0,1814919.0,1178915.0,23187673.0,246878.0
4700,298807.0,6853211.0,347162.0,2680.0,2216317.0,953067.0,10688239.0,144361.0
4701,269505.0,1844959.0,195156.0,2841.0,1403051.0,620492.0,8373157.0,120610.0
4702,223626.0,897453.0,66450.0,5074.0,520228.0,235952.0,1285747.0,140263.0
4703,176742.0,431398.0,19595.0,13038.0,125669.0,66315.0,401095.0,220672.0
4704,130532.0,246116.0,4560.0,36486.0,22196.0,24532.0,115323.0,641385.0
4705,99569.0,148800.0,2239.0,54980.0,7077.0,14548.0,64267.0,1753830.0
4706,89702.0,101239.0,1861.0,77031.0,3236.0,9515.0,91216.0,3213268.0
4707,81584.0,61482.0,1736.0,76668.0,2296.0,9165.0,88790.0,3744513.0
4708,81361.0,80182.0,4065.0,118823.0,2112.0,13661.0,92512.0,2560282.0
4709,102944.0,122727.0,12686.0,138871.0,5579.0,27991.0,129618.0,3147309.0
4710,127875.0,200024.0,33800.0,158157.0,31445.0,78734.0,401687.0,3637480.0
4711,157810.0,421474.0,83756.0,136199.0,186879.0,337270.0,765572.0,3543546.0
4712,179967.0,697128.0,128237.0,129703.0,749354.0,627435.0,845324.0,3535071.0
4713,204818.0,1004241.0,157750.0,106351.0,907324.0,766123.0,872053.0,3000996.0
4714,233710.0,1113894.0,176536.0,103236.0,1169951.0,536643.0,618738.0,2223976.0
4715,260687.0,1092671.0,198462.0,132517.0,903654.0,556040.0,942142.0,2728893.0
4716,261804.0,1126364.0,213380.0,145630.0,1196852.0,802261.0,1161372.0,4064210.0
4717,267259.0,1183591.0,220237.0,159291.0,1045235.0,631868.0,1300762.0,5776800.0
4718,270904.0,1282317.0,217119.0,154360.0,872790.0,498224.0,1348187.0,6894279.0
4719,281880.0,1266017.0,193872.0,110030.0,748319.0,384011.0,1225265.0,6554368.0
4720,296409.0,1411037.0,229083.0,56397.0,560155.0,377990.0,1073281.0,3794805.0
4721,314279.0,1604793.0,221663.0,25398.0,620887.0,430367.0,1227044.0,1484927.0
4722,326738.0,1470213.0,258689.0,10836.0,867034.0,573057.0,1649020.0,584057.0
4723,337234.0,1403260.0,267644.0,4401.0,1250548.0,809630.0,1251495.0,240628.0
4724,332829.0,1351208.0,240818.0,2115.0,1554844.0,827747.0,1076779.0,120217.0
4725,292651.0,1037448.0,99150.0,1864.0,1319129.0,581242.0,2386303.0,98387.0
4726,245437.0,636381.0,42446.0,3421.0,521557.0,289258.0,1609908.0,94868.0
4727,179413.0,371203.0,21425.0,8327.0,173396.0,97509.0,223345.0,165868.0
4728,133169.0,299659.0,6672.0,18859.0,46348.0,35797.0,76104.0,379069.0
4729,102654.0,180569.0,2764.0,36189.0,11445.0,13640.0,52498.0,933477.0
4730,82283.0,153303.0,1805.0,51193.0,3739.0,11857.0,54871.0,1854847.0
4731,74539.0,127767.0,1942.0,67184.0,2048.0,4729.0,56102.0,2492705.0
4732,79902.0,129082.0,3753.0,79653.0,1963.0,3609.0,68998.0,2479617.0
